ASV_151	RS_GCF_015291705.1	100.0	253	0	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_004114935.1	100.0	253	0	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018130245.1	100.0	253	0	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_004114425.1	100.0	253	0	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_013240495.1	100.0	253	0	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_015624505.1	100.0	253	0	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_016031625.1	100.0	253	0	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_016031655.1	100.0	253	0	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018129385.1	100.0	253	0	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_002795245.1	100.0	253	0	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_900094575.1	100.0	253	0	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000473065.1	100.0	253	0	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_015291665.1	99.6	253	1	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_016616235.1	99.6	253	1	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_017872875.1	99.6	253	1	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_018130615.1	99.6	253	1	0	1	253	1	1483	-1	0
ASV_151	RS_GCF_018130945.1	99.6	253	1	0	1	253	1	1485	-1	0
ASV_151	GB_GCA_016219575.1	99.6	253	1	0	1	253	1	1412	-1	0
ASV_151	RS_GCF_000473045.1	99.6	253	1	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_008123425.1	99.6	253	1	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_001641635.1	99.6	253	1	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_004114955.1	99.6	253	1	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_008123965.1	99.6	253	1	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_016616885.1	99.6	253	1	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018129685.1	99.6	253	1	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_008123515.1	99.6	253	1	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_016612535.1	99.6	253	1	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_000938255.1	99.6	253	1	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_016599855.1	99.6	253	1	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_001440035.1	99.6	253	1	0	1	253	1	1483	-1	0
ASV_151	RS_GCF_004114975.1	99.6	253	1	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_014529705.1	99.6	253	1	0	1	253	1	1483	-1	0
ASV_151	RS_GCF_006483445.1	99.6	253	1	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_900113735.1	99.6	253	1	0	1	253	1	1483	-1	0
ASV_151	RS_GCF_015291645.1	99.6	253	1	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_900115265.1	99.6	253	1	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_000239795.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_000426105.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_000472965.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_003001755.1	99.2	253	2	0	1	253	1	1487	-1	0
ASV_151	RS_GCF_004114535.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_004216735.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_009759665.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_015624485.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_018129965.1	99.2	253	2	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_018130825.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_000344805.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_003837805.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_007830205.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_007993935.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_011602485.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_015291725.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018130385.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_018131185.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000015165.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000314675.2	99.2	253	2	0	1	253	1	1483	-1	0
ASV_151	RS_GCF_002531575.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_004114915.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_004571025.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_018398875.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_001189245.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_001693515.2	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_001908235.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_002831585.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018129995.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_900099825.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_000011365.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000261685.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_000497575.1	99.2	253	2	0	253	1	1	1483	-1	0
ASV_151	RS_GCF_011516645.2	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_013373795.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_018129405.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_018129985.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018130165.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_018131075.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_900696085.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_001189845.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_001440405.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_003062295.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_011516635.3	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_900109945.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000426845.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_000472385.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_014198245.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_015291745.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	GB_GCA_003963435.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_001641695.1	99.2	253	2	0	1	253	1	1487	-1	0
ASV_151	RS_GCF_002776695.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_013114825.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_013178945.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_018130145.1	99.2	253	2	0	1	253	1	1487	-1	0
ASV_151	RS_GCF_018130505.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018131015.1	99.2	253	2	0	1	253	1	1483	-1	0
ASV_151	RS_GCF_900105845.1	99.2	253	2	0	1	253	1	1487	-1	0
ASV_151	RS_GCF_900114915.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	GB_GCA_001238275.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000472865.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_001693485.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_008932115.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_000239775.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_001189235.2	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_002068095.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_007290395.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_009930815.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_017872735.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_018130955.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000426245.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_001641335.1	99.2	253	2	0	1	253	1	1483	-1	0
ASV_151	RS_GCF_002278135.2	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_004123905.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_016839165.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_000472925.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_001440475.1	99.2	253	2	0	1	253	1	1487	-1	0
ASV_151	RS_GCF_001982635.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_002266435.2	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018130065.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_018398895.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000296215.2	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000482425.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_001693385.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_018596315.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_900094605.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_900176205.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000026145.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_000282615.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000617845.2	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_001556045.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_001590795.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_013114835.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_018130765.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018130785.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_900129675.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_002266465.2	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_002532045.1	99.2	253	2	0	253	1	1	1487	-1	0
ASV_151	RS_GCF_004212635.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_007830635.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_016031635.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_018130545.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_000379145.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_001440415.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_004570865.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_015291625.1	99.2	253	2	0	253	1	1	1485	-1	0
ASV_151	RS_GCF_018130695.1	99.2	253	2	0	1	253	1	1485	-1	0
ASV_151	RS_GCF_900103365.1	99.2	253	2	0	1	253	1	1487	-1	0
ASV_1080	RS_GCF_900114285.1	99.2	253	2	0	1	253	1	1482	-1	0
ASV_1280	GB_GCA_003165335.1	99.6	253	1	0	1	253	1	674	-1	0
ASV_162	GB_GCA_003168335.1	99.2	254	2	0	254	1	1	1557	-1	0
ASV_1222	RS_GCF_000239795.1	99.6	253	1	0	253	1	1	1485	-1	0
ASV_1222	RS_GCF_000426105.1	99.6	253	1	0	253	1	1	1487	-1	0
ASV_1222	RS_GCF_000472965.1	99.6	253	1	0	1	253	1	1485	-1	0
